"ID","PARENTID","ORDER_NUMBER","OBJ_TYPE","CODE","NAME","MENU_NAME","STATUS","CREATEDATE","UPDATEDATE","CREATEBY","UPDATEBY","APPROVEDDATE","APPROVEDBY","ISSHOWMENU","URL","ICON_FONT","UI_SREF","CHILD_TYPE"
"360","11","4","1","new-1001","Danh mục loại hạng mục","Danh mục loại hạng mục","1",,,,,,,"0","/#!/admin/cat-economic-area-item",,"cat-economic-area-item",
"320","82","1","0","KKT","Dashboard Đoàn kinh tế - Khu kinh tế","Khu KTQP","1",,,,,,,"1","/#!/dashboard-doan-kinh-te/bieu-do-khu-kinh-te","fa fa-flag","bieu-do-khu-kinh-te",
"523","680","6.14","1","3013","BC Tổng hợp các chỉ tiêu chủ yếu theo tháng","Tổng hợp các chỉ tiêu chủ yếu theo tháng","1",,,,,,,"1","/#!/admin/bao-cao-chi-tieu-kinh-te-chu-yeu/M","fa fa-credit-card","bao-cao-chi-tieu-kinh-te-chu-yeu({pType: 'M'})",
"2","1","8","1","1001","Lịch sử người dùng","Lịch sử người dùng","1",,,,,,,"1","/#!/admin/audits",,,
"34","682","6.07","1","3006","BC Tổng hợp tình hình đầu tư xây dựng cơ sở hạ tầng
","BC Tổng hợp tình hình đầu tư xây dựng cơ sở hạ tầng
","1",,,,,,,"1","/#!/admin/infrastructure-report","fa fa-sliders","infrastructure-report",
"35","683","6.08","1","3007","BC Tổng hợp đất quốc phòng
","BC Tổng hợp đất quốc phòng
","1",,,,,,,"1","/#!/admin/organization-army-land-report","fa fa-sliders","organization-army-land-report",
"40","684","6.13","1","3012","BC Tổng hợp các hợp đồng thực hiện trên rừng quốc phòng
","BC Tổng hợp các hợp đồng thực hiện trên rừng quốc phòng
","1",,,,,,,"1","/#!/admin/report/organization-contract-report","fa fa-sliders","organization-contract-report",
"46","45","5.02","1","4001","Quản lý dự án trên rừng quốc phòng","Quản lý dự án trên rừng quốc phòng","1",,,,,,,"1","/#!/admin/org-army-forest-project",,"org-army-forest-project",
"48","45","5.01","1","4003","Quản lý rừng quốc phòng","Quản lý rừng quốc phòng","1",,,,,,,"1","/#!/admin/organization-army-forest",,"organization-army-forest",
"51",,"4","1","5000","ĐẤT QUỐC PHÒNG","ĐẤT QUỐC PHÒNG","1",,,,,,,"1","army-land","fa fa-group","army-land",
"53","51","4.03","1","5002","Quản lý hợp đồng trên đất quốc phòng","Quản lý hợp đồng trên đất quốc phòng","1",,,,,,,"1","/#!/admin/organization-contract/bqp",,"organization-contract({orgType: 'bqp'})",
"57",,"3","1","6000","ĐƠN VỊ SỰ NGHIỆP","ĐƠN VỊ SỰ NGHIỆP","1",,,,,,,"1","/#!/admin/career-unit-index","fa fa-navicon","career-unit-index",
"59","57","3.03","1","6002","Quản lý nhiệm vụ được giao","Quản lý nhiệm vụ được giao","1",,,,,,,"1","/#!/admin/organization-resolution/eco-zone",,"-",
"60","57","3.04","1","6003","Mô hình tổ chức","Quản lý cơ cấu tổ chức","1",,,,,,,"1","/#!/admin/org-departments/eco-zone",,"org-department({orgType: 'eco-zone'})",
"83",,"5","0","9004","Dashboard Đơn vị sự nghiệp","Đơn vị sự nghiệp","1",,,,,,,"1","/#!/dashboard-dvsn/Dashboard-dvsn-1","fa fa-university","bieu-do-dvsn-1",
"200","63","2.011","1","7009","Phương tiện xe - máy","Phương tiện xe - máy","1",,,,,,,"1","/#!/admin/organization-equipment",,"organization-equipment",
"85","1","17","1","2018","Quản lý phân quyền","Quản lý phân quyền","1",,,,,,,"0",,,,
"90","81","1","0",,"DTTC","DTTC","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/thong-tin-chung","fa fa-heartbeat","thong-tin-chung",
"91","81","2","0",,"TH kế hoạch","TH kế hoạch","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/thuc-hien-ke-hoach","fa fa-check-square-o","thuc-hien-ke-hoach",
"92","81","3","0",,"Cơ cấu vốn","Cơ cấu vốn","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/co-cau-von","fa fa-suitcase","co-cau-von",
"93","81","4","0",,"Cơ cấu TS","Cơ cấu TS","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/co-cau-tai-san","fa fa-cubes","co-cau-tai-san",
"94","81","5","0",,"Điểm quản trị","Điểm quản trị","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/diem-quan-tri","fa fa-bar-chart","diem-quan-tri",
"146","69","10","1","code DNKD","DN: Nộp, Kiểm duyệt báo cáo","Nộp, Kiểm duyệt báo cáo","1",,,,,,,"1","DN: Nộp, Kiểm duyệt báo cáo",,,
"96","81","7","0",,"Lao động - Thu nhập","Lao động - Thu nhập","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/laodong-quan-tri","fa fa-sliders","laodong-quan-tri",
"152","81","6","0","DTTC","Đầu tư CT con & DA","Đầu tư CT con & DA","1",,,,,,,"0","/#!/dashboard-doanh-nghiep/dau-tu","fa fa-sliders","dau-tu",
"103","241","1","1","2018","Quản lý khu kinh tế BQP","Quản lý khu KTQP","1",,,,,,,"1","/#!/admin/organization-economic-area",,"organization-economic-area",
"201","63","2.1","1","7010","DKT: Nộp, Kiểm duyệt báo cáo","DKT: Nộp, Kiểm duyệt báo cáo","1",,,,,,,"1","DKT: Nộp, Kiểm duyệt báo cáo",,,
"215","211","3","1","500904","Kiểm duyệt báo cáo","Đơn vị tự kiểm duyệt","1",,,,,,,"1","/#!/admin/army-land/report-management-dn","fa fa-sliders","doanh-nghiep-report-management({objTypeName:'army-land'})",
"220","216","3","1","400904","Kiểm duyệt báo cáo","Đơn vị tự kiểm duyệt","1",,,,,,,"1","/#!/admin/army-forest/report-management-dn","fa fa-sliders","doanh-nghiep-report-management({objTypeName:'army-forest'})",
"223","11","1","1",,"Lĩnh vực kinh doanh","Lĩnh vực kinh doanh","1",,,,,,,"1","/#!/admin/business-group",,"business-group",
"261","241","2","1","2019","Quản lý dự án quy hoạch KKT BQP","Quản lý dự án quy hoạch KTQP","1",,,,,,,"1","/#!/admin/organization-economic-area-project",,"organization-economic-area-project",
"321","82","2","0","KKTD","Dashboard Đoàn kinh tế - Đất","Đất","1",,,,,,,"1","/#!/dashboard-doan-kinh-te/economic-area-army-land","fa fa-map-marker","economic-area-army-land",
"340","82","1","0","BĐKT","Dashboard Đoàn kinh tế - Biểu đồ","Biểu đồ","1",,,,,,,"1","/#!/dashboard-doan-kinh-te/bieu-do-doan-kinh-te","fa fa-bar-chart","bieu-do-doan-kinh-te-1",
"4","1","8.04","1","1003","Thông tin cá nhân","Thông tin cá nhân","1",,,,,,,"0",,,,
"5","1","8","1","1004","Quản lý vai trò","Quản lý vai trò","1",,,,,,,"1","/#!/admin/jhi-group",,,
"7","1","8.07","1","1006","Quản lý danh sách chức năng","Quản lý danh sách chức năng","1",,,,,,,"1","/#!/admin/function-menu",,"function-menu",
"12","11","7.01","1","2001","Danh mục loại hình doanh nghiệp","Loại hình doanh nghiệp","1",,,,,,,"1","/#!/admin/organization-type",,"organization-type",
"20","11","7.13","1","2009","Danh mục tỉnh thành","Tỉnh thành","1",,,,,,,"1","/#!/admin/cat-area",,"cat-area",
"28",,"7.2","1","3000","BÁO CÁO","BÁO CÁO","1",,,,,,,"1","/#!/admin/org-army-no-info","fa fa-university","org-army-no-info",
"30","681","6.03","1","3002","BC Tổng hợp phương tiện XE - MÁY
","BC Tổng hợp phương tiện XE - MÁY
","1",,,,,,,"1","/#!/admin/org-equipment-info","fa fa-sliders","org-equipment-info",
"32","682","6.05","1","3004","BC Tổng hợp kết quả sắp xếp ổn định dân cư
","BC Tổng hợp kết quả sắp xếp ổn định dân cư
","1",,,,,,,"1","/#!/admin/resident-stable-report","fa fa-sliders","resident-stable-report",
"33","681","6","1","3005","BC Tổng hợp tình hình sử dụng đất
","BC Tổng hợp tình hình sử dụng đất
","1",,,,,,,"1","/#!/admin/org-bm-land-info","fa fa-sliders","org-bm-land-info",
"36","683","6.09","1","3008","BC Tổng hợp các dự án thực hiện trên đất quốc phòng
","BC Tổng hợp các dự án thực hiện trên đất quốc phòng
","1",,,,,,,"1","/#!/admin/org-army-land-project-report","fa fa-sliders","org-army-land-project-report",
"37","683","6.1","1","3009","BC Tổng hợp các hợp đồng thực hiện trên đất quốc phòng
","BC Tổng hợp các hợp đồng thực hiện trên đất quốc phòng
","1",,,,,,,"1","/#!/admin/report/org-army-land-contract-report","fa fa-sliders","org-army-land-contract-report",
"38","684","6.11","1","3010","BC Tổng hợp rừng quốc phòng
","BC Tổng hợp rừng quốc phòng
","1",,,,,,,"1","/#!/admin/report/org-army-forest-report","fa fa-sliders","org-army-forest-report",
"47","45","5.03","1","4002","Quản lý hợp đồng trên rừng quốc phòng","Quản lý hợp đồng trên rừng quốc phòng","1",,,,,,,"1","/#!/admin/organization-contract/org",,"organization-contract({orgType: 'org'})",
"49","45","5.05","1","4004","Mapping dự án với rừng quốc phòng","Mapping dự án với rừng quốc phòng","1",,,,,,,"1","/#!/admin/org-project-map-army-forest",,,
"54","51","4.01","1","5003","Quản lý đất quốc phòng","Quản lý đất quốc phòng","1",,,,,,,"1","/#!/admin/org-army-land-management",,"org-army-land-management",
"55","51","4.04","1","5004","Mapping dự án với đất quốc phòng","Mapping dự án với đất quốc phòng","1",,,,,,,"1","/#!/admin/org-project-map-army-land",,,
"56","51","4.05","1","5005","Mapping hợp đồng với đất quốc phòng","Mapping hợp đồng với đất quốc phòng","1",,,,,,,"1","/#!/admin/org-contract-map-army-land",,,
"58","57","3.02","1","6001","Thông tin Đơn vị sự nghiệp","Thông tin đơn vị sự nghiệp","1",,,,,,,"1","/#!/admin/organization-info/eco-zone",,"organization-info",
"61","57","3.05","1","6004","Lãnh đạo công ty","Quản lý lãnh đạo đơn vị","1",,,,,,,"1","/#!/admin/staff-info/eco-zone",,"staff-info({ type: vm.organizationType.ecoZone })",
"62","57","3.06","1","6005","Quản lý quân số","Quản lý quân số","1",,,,,,,"1","/#!/admin/organization-army-no/eco-zone",,"organization-army-no({ type: 'eco-zone' })",
"63",,"2","1","7000","ĐOÀN KINH TẾ","ĐOÀN KINH TẾ","1",,,,,,,"1","/#!/admin/economic-union-index","fa fa-tree","economic-union-index",
"66","63","2.03","1","7003","Mô hình tổ chức","Quản lý cơ cấu tổ chức","1",,,,,,,"1","/#!/admin/org-departments/eco-group",,"org-department({orgType: 'eco-group'})",
"67","63","2.04","1","7004","Lãnh đạo công ty","Quản lý lãnh đạo","1",,,,,,,"1","/#!/admin/staff-info/eco-group",,"staff-info({orgType: 'eco-group'})",
"71","69","1.03","1","8002","Ngành nghề kinh doanh","Quản lý ngành nghề kinh doanh","1",,,,,,,"1","/#!/admin/organization-business",,"organization-business({orgType: 'org'})",
"72","69","1.04","1","8003","Mô hình tổ chức","Quản lý cơ cấu tổ chức","1",,,,,,,"1","/#!/admin/org-departments/org",,"org-department({orgType: 'org'})",
"73","69","1.05","1","8004","Lãnh đạo công ty","Quản lý lãnh đạo","1",,,,,,,"1","/#!/admin/staff-info/org",,"staff-info({ type: 'org' })",
"75","28","1","1","8006","BC Quản trị doanh nghiệp","BC Quản trị doanh nghiệp","1",,,,,,,"0",,,,
"81",,"3","0","9002","Dashboard Doanh nghiệp","Doanh nghiệp","1",,,,,,,"1","/#!/dashboard-doanh-nghiep/dashboard-org-new","fa fa-credit-card-alt","dashboard-org-new",
"82",,"4","0","9003","Dashboard Đoàn kinh tế","Khu KTQP","1",,,,,,,"1","/#!/dashboard-doan-kinh-te/Dashboard-doan-kinh-te-1","fa fa-flag","Dashboard-doan-kinh-te-1",
"86","1","1","1","2019","Group","Group","1",,,,,,,"0","/#!/admin/jhi-group",,"jhi-group",
"87","1","1","1","2020","Authority Type","Authority Type","1",,,,,,,"0","/#!/admin/jhi-authority-type",,"jhi-authority-type",
"88","1","1","1","2021","Phân quyền hệ thống","Phân quyền hệ thống","1",,,,,,,"1","/#!/admin/jhi-authority-api",,"jhi-authority-api",
"214","211","2","1","500903","Kiểm tra báo cáo","Kiểm tra báo cáo","1",,,,,,,"1","/#!/admin/army-land/check-report","fa fa-sliders","check-report({objTypeName:'army-land'})",
"141",,"1","3",,"Thông tin chung","Thông tin chung","1",,,,,,,"1","/#!/doanh-nghiep/:code/thong-tin-chung","fa fa-book","doanh-nghiep-thong-tin-chung",
"144",,"6","3",,"Đầu tư dự án","Đầu tư dự án","1",,,,,,,"1","/#!/doanh-nghiep/:code/dau-tu","fa fa-globe","doanh-nghiep-dau-tu",
"145",,"7","3",,"Cty con - Liên kết","Cty con - Liên kết","1",,,,,,,"1","/#!/doanh-nghiep/:code/cong-ty-con","fa fa-pie-chart","doanh-nghiep-cong-ty-con",
"147",,"8","3",,"Giới hạn","Giới hạn","1",,,,,,,"1","/#!/doanh-nghiep/:code/gioi-han","fa fa-arrows-h","doanh-nghiep-gioi-han",
"150","146","2","1","2","Kiểm tra báo cáo","Kiểm tra báo cáo","1",,,,,,,"1","/#!/admin/org/check-report","fa fa-sliders","check-report({objTypeName:'org'})",
"217","216","5","1","400901","Phân quyền báo cáo cho người dùng","Phân quyền báo cáo cho người dùng","1",,,,,,,"1","/#!/admin/army-forest/reportuser-permission","fa fa-sliders","reportuser-permission({objTypeName:'army-forest'})",
"218","216","1","1","400902","Nộp báo cáo","Nộp báo cáo","1",,,,,,,"1","/#!/admin/army-forest/send-report","fa fa-sliders","send-report({objTypeName:'army-forest'})",
"219","216","2","1","400903","Kiểm tra báo cáo","Kiểm tra báo cáo","1",,,,,,,"1","/#!/admin/army-forest/check-report","fa fa-sliders","check-report({objTypeName:'army-forest'})",
"221",,"6","0","9006","Dashboard Đất quốc phòng","Đất quốc phòng làm kinh tế","1",,,,,,,"1","/#!/dashboard-dat-quoc-phong/map","fa fa-map-marker","dashboard-dat-quoc-phong-map",
"222",,"7","0","9007","Dashboard Rừng quốc phòng","Quản lý bảo vệ rừng","1",,,,,,,"1","/#!/dashboard-rung-quoc-phong/map","fa fa-tree","dashboard-rung-quoc-phong-map",
"6","1","8.06","1","1005","Quản lý cây đơn vị BQP","Quản lý cây đơn vị BQP","1",,,,,,,"1","/#!/admin/organization/bqp",,"organization({ type: 'bqp' })",
"8","1","9","1","1007","Cấu hình SMS
","Cấu hình SMS
","1",,,,,,,"1","#!/admin/sms-config",,,
"9","1","8.09","1","1008","Cấu hình email
","Cấu hình email
","1",,,,,,,"1","/#!/admin/email-config",,,
"10","1","8.1","1","1009","Quản lý cấu hình hiển thị Menu
","Quản lý cấu hình hiển thị Menu
","1",,,,,,,"1","/#!/admin/function-menu-authority",,"function-menu-authority",
"11",,"7.3","1","2000","DANH MỤC","DANH MỤC","1",,,,,,,"1","/#!/admin/business-group","fa fa-map-marker","business-group",
"13","11","7.02","1","2002","Danh mục đơn vị tính","Đơn vị tính","1",,,,,,,"1","/#!/admin/cat-unit-type",,"cat-unit-type",
"14","11","7.03","1","2003","Danh mục loại xe - máy","Loại xe - máy","1",,,,,,,"1","/#!/admin/cat-material-equipment",,"cat-material-equipment",
"16","11","7.05","1","2005","Danh mục loại hộ","Danh mục loại hộ","1",,,,,,,"1","/#!/admin/cat-households-type",,"cat-households-type",
"17","11","7.06","1","2006","Danh mục Mục đích sử dụng đất","Loại đất","1",,,,,,,"1","/#!/admin/cat-land-type",,"cat-land-type",
"18","11","7.17","1","2007","Danh mục loại cơ sở hạ tầng","Loại cơ sở hạ tầng","1",,,,,,,"1","/#!/admin/cat-economic-area-item/CSHT",,"cat-infrastructure-type",
"19","11","7.12","1","2008","Danh mục mã số chỉ mục báo cáo","Mã số chỉ mục báo cáo","1",,,,,,,"1","/#!/admin/target-kpi",,"target-kpi",
"21","11","7.1","1","2010","Danh mục loại báo cáo","Loại báo cáo","1",,,,,,,"1","/#!/admin/report-form",,"report-form",
"22","11","7.09","1","2011","Danh mục các chỉ tiêu thông tin tài chính","Chỉ tiêu thông tin tài chính","1",,,,,,,"1","/#!/admin/kpi",,"kpi",
"224","241","21","1","2020","Quản lý hạng mục dự án","Quản lý hạng mục dự án","1",,,,,,,"0","/#!/admin/org-economic-area-construction",,"org-economic-area-construction",
"31","682","6.04","1","3003","BC Tổng hợp tình hình dân cư
","BC Tổng hợp tình hình dân cư
","1",,,,,,,"1","/#!/admin/organization-population-report","fa fa-sliders","organization-population-report",
"39","684","6.12","1","3011","BC Tổng hợp các dự án thực hiện trên rừng quốc phòng
","BC Tổng hợp các dự án thực hiện trên rừng quốc phòng
","1",,,,,,,"1","/#!/admin/org-army-forest-project-report","fa fa-sliders","org-army-forest-project-report",
"540",,"3","3","1","Kinh doanh Cty Mẹ","Kinh doanh Cty Mẹ","1",,,,,,,"1","/#!/doanh-nghiep/:code/kinh-doanh-ctm",,"doanh-nghiep-kinh-doanh-ctm",
"541",,"5","3","5002","Tài chính Cty mẹ","Tài chính Cty mẹ","1",,,,,,,"1","/#!/doanh-nghiep/:code/tai-chinh-ctm",,"doanh-nghiep-tai-chinh-ctm",
"45",,"5","1","4000","RỪNG QUỐC PHÒNG","RỪNG QUỐC PHÒNG","1",,,,,,,"1","/#!/admin/army-forest","fa fa-file","army-forest",
"50","45","5.06","1","4005","Mapping hợp đồng với rừng quốc  phòng","Mapping hợp đồng với rừng quốc  phòng","1",,,,,,,"1","/#!/admin/org-contract-map-army-forest",,"org-contract-map-army-forest",
"65","63","2.02","1","7002","Nhiệm vụ được giao","Quản lý nhiệm vụ được giao","1",,,,,,,"1","/#!/admin/organization-resolution/eco-group",,"organization-resolution({ type: vm.organizationType.ecoGroup })",
"68","63","2.05","1","7005","Quản lý quân số","Quản lý quân số","1",,,,,,,"1","/#!/admin/organization-army-no/eco-group",,"organization-army-no({ type: 'eco-group' })",
"69",,"1","1","8000","DOANH NGHIỆP","DOANH NGHIỆP","1",,,,,,,"1","/#!/admin/enterprise-index","fa fa-credit-card-alt","enterprise-index",
"70","69","1.02","1","8001","Thông tin doanh nghiệp","Thông tin doanh nghiệp","1",,,,,,,"1","/#!/admin/organization-info/org",,"organization-info",
"74","28","1","1","8005","BC Tài chính doanh nghiệp","BC Tài chính doanh nghiệp","1",,,,,,,"0",,,,
"76","69","1.06","1","8005","Nghị quyết doanh nghiệp","Nghị quyết doanh nghiệp","1",,,,,,,"1","/#!/admin/organization-resolution/org",,"organization-resolution({type: 'org' })",
"77","28","1","1","8008","BC Các chỉ tiêu chủ yếu","BC Các chỉ tiêu chủ yếu","1",,,,,,,"0",,,,
"78","69","1.07","1","8006","Quân số doanh nghiệp","Quản lý quân số","1",,,,,,,"1","/#!/admin/organization-army-no/org",,"organization-army-no({ type: 'org' })",
"241",,"2.1","1","1","KHU KINH TẾ","KHU KTQP","1",,,,,,,"1","/#!/admin/economic-area","fa fa-flag","economic-area",
"342","81","9","0","5003","Dashboard Doanh nghiệp - Rừng","Rừng","1",,,,,,,"1","/#!/dashboard-doanh-nghiep/rung-doanh-nghiep","fa fa-tree","rung-doanh-nghiep",
"102","11","7.16","1","2022","Danh mục chỉ tiêu sắp xếp ổn định dân cư","Chỉ tiêu sắp xếp ổn định dân cư","1",,,,,,,"1","/#!/admin/cat-economic-area-item/SXODDC",,"cat-residential-arrangement",
"343","81","8","0","5003","Dashboard Doanh nghiệp - Đất","Đất","1",,,,,,,"1","/#!/dashboard-doanh-nghiep/doanh-nghiep-army-land","fa fa-map-marker","doanh-nghiep-army-land",
"123","63","2.08","1","7008","Sử dụng đất","Sử dụng đất","1",,,,,,,"1","/#!/admin/bm-land",,"organization-land-using",
"105","51","4.02","1","2020","Quản lý dự án thực hiện trên đất quốc phòng","Dự án thực hiện trên đất quốc phòng","1",,,,,,,"1","/#!/admin/org-army-land-project",,"org-army-land-project",
"344","82","3","0","5003","Dashboard Đoàn kinh tế - Rừng","Rừng","1",,,,,,,"1","/#!/dashboard-doan-kinh-te/rung-doan-kinh-te","fa fa-tree","rung-doan-kinh-te",
"345","83","2","0","1","Dashboard Đơn vị sự nghiệp - Đất","Đất","1",,,,,,,"1","/#!/dashboard-dvsn/dvsn-army-land","fa fa-puzzle-piece","dvsn-army-land",
"346","83","3","0","5003","Dashboard Đơn vị sự nghiệp - Rừng","Rừng","1",,,,,,,"1","/#!/dashboard-dvsn/rung-dvsn","fa fa-tree","rung-dvsn",
"300","241","3","1","2020","Quản lý dự án triển khai","Quản lý dự án triển khai","1",,,,,,,"1","/#!/admin/org-economic-area-project-deploy-management",,"org-economic-area-project-deploy-management",
"380","28","9","1","1234","BC Tổng hợp tình hình quân số","BC Tổng hợp tình hình quân số","1",,,,,,,"1","/#!/admin/org-army-no-info",,"org-army-no-info",
"400","11","3","1","2019","Loại rừng","Mục đích sử dụng rừng","1",,,,,,,"1","/#!/admin/cat-forest-type",,"-",
"480","1","10","1","report-permission","Phân quyền báo cáo doanh nghiệp","Phân quyền báo cáo doanh nghiệp","1",,,,,,,"1","/#!/admin/report-permission",,"report-permission",
"500",,"6","1","1","BIÊN PHÒNG","BIÊN PHÒNG","1",,,,,,,"0","-","fa fa-globe",,
"520","680","6.17","1","3016","BC Tổng hợp các chỉ tiêu chủ yếu theo năm","Tổng hợp các chỉ tiêu chủ yếu theo năm","1",,,,,,,"1","/#!/admin/bao-cao-chi-tieu-kinh-te-chu-yeu/Y","fa fa-credit-card","bao-cao-chi-tieu-kinh-te-chu-yeu({pType: 'Y'})",
"521","680","6.16","1","3015","BC Tổng hợp các chỉ tiêu chủ yếu theo 6 tháng","Tổng hợp các chỉ tiêu chủ yếu theo 6 tháng","1",,,,,,,"1","/#!/admin/bao-cao-chi-tieu-kinh-te-chu-yeu/HY","fa fa-credit-card","bao-cao-chi-tieu-kinh-te-chu-yeu({pType: 'HY'})",
"3","1","8.03","1","1002","Quản lý người dùng","Quản lý người dùng","1",,,,,,,"1","/#!/admin/user-management",,"user-management",
"15","11","7.04","1","2004","Danh mục quân số","Quân số","1",,,,,,,"1","/#!/admin/cat-army",,"cat-army",
"23","11","7.1","1","2012","Danh mục chức danh ","Chức danh","1",,,,,,,"1","/#!/admin/cat-titles",,"cat-titles",
"24","11","7.13","1","2013","Danh sách các doanh nghiệp","Doanh nghiệp","1",,,,,,,"1","/#!/admin/organization/org",,"organization({ type: 'org' })",
"25","11","7.14","1","2014","Danh sách đoàn kinh tế - quốc phòng","Đoàn kinh tế - Quốc phòng","1",,,,,,,"1","/#!/admin/organization/eco-group",,"organization({ type: 'eco-zone' })",
"27","11","7.11","1","2016","Danh mục ngành nghề kinh doanh","Ngành nghề kinh doanh","1",,,,,,,"1","/#!/admin/cat-business",,"cat-business",
"148","146","5","1","5","Phân quyền báo cáo cho người dùng","Phân quyền báo cáo cho người dùng","1",,,,,,,"1","/#!/admin/org/reportuser-permission","fa fa-sliders","reportuser-permission({objTypeName:'org'})",
"260","11","7.15","1","5003","Danh sách đơn vị sự nghiệp","Đơn vị sự nghiệp","1",,,,,,,"1","/#!/admin/organization/eco-zone",,"organization({ type: 'eco-zone' })",
"347","146","4","1","4","DN, Ủy ban kiểm duyệt","Cấp trên trực tiếp kiểm duyệt","1",,,,,,,"1","/#!/admin/org/report-management-ub","fa fa-file-alt","report-management({objTypeName:'org'})",
"142",,"2","3",,"Kinh doanh hợp nhất","Kinh doanh hợp nhất","1",,,,,,,"1","/#!/doanh-nghiep/:code/kinh-doanh","fa fa-credit-card","doanh-nghiep-kinh-doanh",
"143",,"4","3",,"Tài chính hợp nhất","Tài chính hợp nhất","1",,,,,,,"1","/#!/doanh-nghiep/:code/tai-chinh","fa fa-usd","doanh-nghiep-tai-chinh",
"151","146","3","1","3","Kiểm duyệt báo cáo","Đơn vị tự kiểm duyệt","1",,,,,,,"1","/#!/admin/org/report-management-dn","fa fa-sliders","doanh-nghiep-report-management({objTypeName:'org'})",
"181","180",,"1",,"báo cáo tài chính","báo cáo tài chính","1",,,,,,,"1","/#!/co-cau-von","fa fa-sliders","co-cau-von","2"
"341","83","1","0","BĐĐVSN","Dashboard Đơn vị sự nghiệp - Biểu đồ","Biểu đồ","1",,,,,,,"1","/#!/dashboard-dvsn/bieu-do-dvsn","fa fa-bar-chart","bieu-do-dvsn-1",
"203","201","1","1","700902","Nộp báo cáo","Nộp báo cáo","1",,,,,,,"1","/#!/admin/eco-group/send-report","fa fa-sliders","send-report({objTypeName:'eco-group'})",
"205","201","3","1","700904","Kiểm duyệt báo cáo","Đơn vị tự kiểm duyệt","1",,,,,,,"1","/#!/admin/eco-group/report-management-dn","fa fa-sliders","doanh-nghiep-report-management({objTypeName:'eco-group'})",
"206","57","7","1","6009","DVSN: Nộp, Kiểm duyệt báo cáo","DVSN: Nộp, Kiểm duyệt báo cáo","1",,,,,,,"1","DVSN: Nộp, Kiểm duyệt báo cáo",,,
